Dates,US,EE,BP,CD,SF,SK,NIB,AU,NZ,JY
09-Dec-08,1,0.773574689,0.677966102,1.2626,1.2053,8.1903,7.084,1.517911354,1.843657817,92.13
10-Dec-08,1,0.767872226,0.676361177,1.2569,1.1987,8.1474,7.0461,1.523693433,1.838235294,92.77
11-Dec-08,1,0.748951468,0.665070497,1.2365,1.1838,7.9406,6.8764,1.488538255,1.81192245,91.46
12-Dec-08,1,0.747999102,0.669164882,1.2479,1.1773,8.0492,6.9293,1.505117399,1.826484018,91.21
15-Dec-08,1,0.73056692,0.65333856,1.2337,1.1591,8.0295,6.8841,1.495438911,1.803751804,90.65
16-Dec-08,1,0.714183688,0.641807329,1.2023,1.1236,7.9508,6.8521,1.440299582,1.727414061,89.05
17-Dec-08,1,0.693481276,0.643666323,1.1915,1.0721,7.6098,6.5534,1.420656343,1.687478907,87.24
18-Dec-08,1,0.702247191,0.666000666,1.2047,1.0833,7.7352,6.8674,1.455392228,1.714089818,89.44
19-Dec-08,1,0.71880391,0.670241287,1.2152,1.1042,7.7932,7.016,1.470155837,1.740644038,89.32
22-Dec-08,1,0.717154332,0.674536256,1.2215,1.0936,7.9064,7.1064,1.462202076,1.747640685,90.25
23-Dec-08,1,0.717926628,0.679163271,1.2193,1.0888,8.0178,7.1027,1.469723692,1.762114537,90.98
24-Dec-08,1,0.713623064,0.67884054,1.2138,1.0732,7.9932,7.1032,1.463486024,1.738223536,90.46
25-Dec-08,1,0.713012478,0.678426052,1.2153,1.0769,7.8983,7.0435,1.464557704,1.743071292,90.38
26-Dec-08,1,0.712859994,0.685871056,1.2219,1.07,7.9866,7.1235,1.462415911,1.737317582,90.82
29-Dec-08,1,0.718029726,0.694830461,1.2205,1.0622,7.8937,7.1362,1.459427904,1.736714137,90.68
30-Dec-08,1,0.711389343,0.694010688,1.2166,1.0602,7.7664,7.0166,1.446131598,1.729804532,90.34
31-Dec-08,1,0.715768377,0.685260056,1.2188,1.0687,7.8347,6.9538,1.423082396,1.726221302,90.64
01-Jan-09,1,0.711997152,0.681291729,1.2201,1.0617,7.7787,6.9451,1.417635384,1.720282126,90.75
02-Jan-09,1,0.7183392,0.687379709,1.205,1.0813,7.6974,6.8818,1.406074241,1.706193482,91.84
05-Jan-09,1,0.733406674,0.680272109,1.189,1.1089,7.8574,6.9398,1.393728223,1.693480102,93.44
06-Jan-09,1,0.738770686,0.670376081,1.1842,1.1145,7.8415,6.9502,1.382552191,1.670285619,93.65
07-Jan-09,1,0.732922897,0.662471017,1.194,1.1015,7.8294,6.9148,1.403311816,1.690331305,92.65
08-Jan-09,1,0.729820464,0.657202944,1.1797,1.0928,7.7783,6.9934,1.404099972,1.677008217,91.21
09-Jan-09,1,0.742059958,0.659456608,1.1853,1.1141,7.9233,6.9908,1.421868335,1.686909582,90.4
12-Jan-09,1,0.748390959,0.674672784,1.2184,1.1146,8.0497,7.0141,1.466920933,1.737015807,89.22
13-Jan-09,1,0.758610226,0.689607613,1.2243,1.119,8.2919,7.1459,1.50466446,1.807337791,89.38
14-Jan-09,1,0.758092639,0.684369012,1.2491,1.116,8.3868,7.179,1.512630464,1.843657817,89.05
15-Jan-09,1,0.762485703,0.68343357,1.2527,1.1247,8.2587,7.127,1.508523156,1.860465116,89.84
16-Jan-09,1,0.753749906,0.678748388,1.2431,1.1197,8.1628,6.9395,1.485222041,1.829156759,90.72
19-Jan-09,1,0.765169485,0.693481276,1.2539,1.1344,8.3156,6.9981,1.499925004,1.863932898,90.65
20-Jan-09,1,0.774953503,0.717978173,1.267,1.1462,8.4354,7.1201,1.536570375,1.916075877,89.76
21-Jan-09,1,0.767872226,0.716589036,1.2551,1.1532,8.1866,6.9071,1.511030523,1.881113619,89.49
22-Jan-09,1,0.769171602,0.720616848,1.2547,1.1524,8.2459,6.9422,1.52578578,1.899335233,88.92
23-Jan-09,1,0.770712909,0.724427702,1.2311,1.1542,8.1786,6.9169,1.529285824,1.891789633,88.75
26-Jan-09,1,0.758207597,0.714643036,1.2226,1.1373,7.9958,6.7189,1.516070346,1.898974554,89.1
27-Jan-09,1,0.759878419,0.707764173,1.2306,1.1426,8.0849,6.7758,1.512401694,1.890716582,88.98
28-Jan-09,1,0.759532128,0.701902155,1.2109,1.1513,8.0184,6.7298,1.501501502,1.907304978,90.27
29-Jan-09,1,0.771962328,0.699251801,1.2267,1.1533,8.1776,6.8773,1.533036946,1.944768573,90.03
30-Jan-09,1,0.780457348,0.687757909,1.2296,1.1619,8.3381,6.9091,1.568627451,1.965022598,89.92
02-Feb-09,1,0.778634275,0.70106562,1.2449,1.1612,8.3603,7.0346,1.583280557,1.984126984,89.45
03-Feb-09,1,0.766871166,0.691658597,1.2296,1.1426,8.2056,6.8968,1.535626536,1.945903872,89.44
04-Feb-09,1,0.778270683,0.691180536,1.2323,1.1583,8.3019,6.9112,1.554243084,1.970055162,89.43
05-Feb-09,1,0.781799703,0.684462697,1.2323,1.1703,8.295,6.851,1.532801962,1.934235977,91.23
06-Feb-09,1,0.772797527,0.676269696,1.2193,1.1621,8.0956,6.7759,1.480823338,1.881113619,91.9
09-Feb-09,1,0.769053295,0.671231038,1.2174,1.1641,8.0511,6.6631,1.473839352,1.857010214,91.47
10-Feb-09,1,0.774413382,0.68766332,1.2438,1.1568,8.2493,6.7577,1.527183873,1.910584639,90.47
11-Feb-09,1,0.774833411,0.694589151,1.2383,1.1583,8.336,6.7591,1.523461304,1.902225604,90.4
12-Feb-09,1,0.777544514,0.700819959,1.2438,1.1631,8.3803,6.842,1.532801962,1.924927815,90.94
13-Feb-09,1,0.777484062,0.696621386,1.2354,1.159,8.3948,6.8143,1.522533496,1.912411551,91.93
16-Feb-09,1,0.78118897,0.699398517,1.2426,1.1596,8.545,6.8864,1.537751807,1.933861922,91.73
17-Feb-09,1,0.794786203,0.702345835,1.2654,1.1694,8.8538,7.0217,1.575051189,1.970831691,92.41
18-Feb-09,1,0.798084597,0.703680248,1.2609,1.1782,8.7765,7.0506,1.569612306,1.964636542,93.79
19-Feb-09,1,0.789016885,0.699594235,1.258,1.1736,8.7208,6.8748,1.55351872,1.966568338,94.2
20-Feb-09,1,0.779666303,0.692856648,1.252,1.156,8.7415,6.8133,1.549426712,1.954652072,93.35
23-Feb-09,1,0.787773751,0.690274039,1.2503,1.1686,8.8706,6.8495,1.558360605,1.970055162,94.61
24-Feb-09,1,0.778452437,0.690560044,1.2423,1.1601,8.8078,6.8146,1.535626536,1.945903872,96.65
25-Feb-09,1,0.78597815,0.704175762,1.2572,1.1699,8.9559,6.8974,1.545595054,1.962708538,97.39
26-Feb-09,1,0.784682988,0.69847035,1.2536,1.1645,8.9856,6.956,1.544640099,1.967342121,98.52
27-Feb-09,1,0.789328282,0.698421567,1.2763,1.1689,9.0151,7.0421,1.564945227,1.996805112,97.58
02-Mar-09,1,0.795038957,0.711490573,1.2934,1.1753,9.2352,7.2014,1.587301587,2.029632636,97.46
03-Mar-09,1,0.796114959,0.711743772,1.293,1.176,9.2516,7.2152,1.567889621,2.021427128,98.17
04-Mar-09,1,0.789827028,0.704523038,1.2731,1.1676,9.0117,7.0217,1.539408867,1.978239367,99.16
05-Mar-09,1,0.797448166,0.708315625,1.2911,1.1713,9.3172,7.1107,1.566661444,2.005615724,98.07
06-Mar-09,1,0.790326405,0.709521782,1.2872,1.1577,9.1996,7.052,1.56128025,1.990049751,98.26
09-Mar-09,1,0.792958528,0.725900116,1.3012,1.1583,9.2059,7.1487,1.582779361,2.028397566,98.85
10-Mar-09,1,0.788519161,0.727114084,1.279,1.1605,8.8842,7.0126,1.54822728,1.986886549,98.67
11-Mar-09,1,0.778998208,0.720772668,1.2851,1.153,8.7451,6.8983,1.533272002,1.947798987,97.28
12-Mar-09,1,0.774413382,0.717411579,1.2778,1.1851,8.6103,6.8597,1.527417138,1.921229587,97.72
13-Mar-09,1,0.773514851,0.714183688,1.2718,1.1852,8.6241,6.8231,1.519295047,1.904399162,97.95
16-Mar-09,1,0.771128933,0.711035267,1.2719,1.185,8.5374,6.8544,1.517220452,1.886080724,98.18
17-Mar-09,1,0.768226166,0.712402935,1.2701,1.1823,8.4393,6.7352,1.510802236,1.884658877,98.6
18-Mar-09,1,0.742170105,0.700525394,1.2467,1.1411,8.0721,6.5405,1.4781966,1.836210062,96.23
19-Mar-09,1,0.731796561,0.689369916,1.2396,1.1236,7.97,6.3355,1.459640928,1.806684734,94.52
20-Mar-09,1,0.736268591,0.691323885,1.2407,1.127,8.1617,6.3774,1.455815985,1.78986934,95.94
23-Mar-09,1,0.733514267,0.686247598,1.2217,1.1248,7.9734,6.2839,1.418037436,1.749169145,96.95
24-Mar-09,1,0.742500743,0.68115251,1.2321,1.1317,8.1273,6.379,1.437814522,1.776198934,97.86
25-Mar-09,1,0.736214386,0.687190764,1.2319,1.1213,8.0877,6.5269,1.43307538,1.766472355,97.54
26-Mar-09,1,0.739316871,0.691897876,1.2305,1.1271,8.023,6.5001,1.425313569,1.737317582,98.71
27-Mar-09,1,0.752615338,0.698324022,1.2421,1.144,8.205,6.629,1.440507058,1.752234098,97.86
30-Mar-09,1,0.757633154,0.700967335,1.2624,1.1484,8.3137,6.797,1.467566774,1.774937877,97.26
31-Mar-09,1,0.754716981,0.698177756,1.2602,1.1394,8.2474,6.737,1.446549978,1.787310098,98.96
01-Apr-09,1,0.754773945,0.691180536,1.26,1.1455,8.1794,6.7067,1.43000143,1.760873393,98.53
02-Apr-09,1,0.742886858,0.679117148,1.2376,1.134,8.0246,6.5525,1.398210291,1.73100225,99.52
03-Apr-09,1,0.741509714,0.674036128,1.2298,1.1311,7.9552,6.5325,1.398405817,1.707358716,100.32
06-Apr-09,1,0.745378652,0.67704807,1.2382,1.1364,8.0276,6.5644,1.400756408,1.699813021,100.99
07-Apr-09,1,0.753465943,0.67884054,1.2372,1.1423,8.1848,6.6905,1.406667604,1.736412572,100.42
08-Apr-09,1,0.75289866,0.679532482,1.2364,1.1469,8.2453,6.6676,1.408252359,1.725030188,99.76
09-Apr-09,1,0.759359101,0.68119891,1.2237,1.156,8.2657,6.6452,1.390240512,1.714677641,100.42
10-Apr-09,1,0.758207597,0.681523887,1.2257,1.1549,8.2447,6.6314,1.389660923,1.713796058,100.25
13-Apr-09,1,0.748055057,0.673219335,1.2199,1.1332,8.1665,6.568,1.366493577,1.687763713,100.1
14-Apr-09,1,0.754204691,0.67136623,1.2153,1.1387,8.1782,6.6331,1.381406272,1.714677641,98.98
15-Apr-09,1,0.756029334,0.666800027,1.2033,1.1427,8.2522,6.6831,1.372118551,1.720578114,99.37
16-Apr-09,1,0.7583801,0.67001675,1.2073,1.1465,8.3054,6.6705,1.387732445,1.746114894,99.28
17-Apr-09,1,0.766636001,0.675812665,1.2132,1.1651,8.4513,6.7002,1.384083045,1.76056338,99.16
20-Apr-09,1,0.773933906,0.687805214,1.2391,1.1689,8.6958,6.8341,1.435544071,1.809954751,97.89
21-Apr-09,1,0.772320049,0.681523887,1.2357,1.1675,8.5431,6.7857,1.405678943,1.773049645,98.73
22-Apr-09,1,0.768935025,0.690035882,1.2398,1.1636,8.4318,6.7292,1.417635384,1.800828381,98.02
23-Apr-09,1,0.760803408,0.679255536,1.2229,1.1505,8.271,6.6157,1.398992725,1.77999288,97.96
24-Apr-09,1,0.755172935,0.681291729,1.2096,1.1385,8.117,6.5695,1.382743363,1.747030049,97.17
27-Apr-09,1,0.767106474,0.682826903,1.2208,1.1559,8.173,6.7354,1.408450704,1.767721407,96.77
28-Apr-09,1,0.760514108,0.683386865,1.2196,1.1427,8.1529,6.679,1.416029453,1.789549034,96.45
29-Apr-09,1,0.753522719,0.676956404,1.2025,1.1363,8.0561,6.6013,1.375515818,1.745200698,97.66
30-Apr-09,1,0.755857899,0.676132522,1.1925,1.1405,8.0479,6.5583,1.378169791,1.769285209,98.63
01-May-09,1,0.753409177,0.670196368,1.1852,1.1359,8.0356,6.5457,1.368738024,1.755001755,99.12
04-May-09,1,0.745934656,0.665867626,1.1724,1.1265,7.8958,6.4832,1.351351351,1.735809755,98.8
05-May-09,1,0.750187547,0.662690524,1.1751,1.1322,7.9498,6.5544,1.346619984,1.72294969,98.82
06-May-09,1,0.749906262,0.660676533,1.1658,1.1313,7.9013,6.5229,1.336362421,1.71320884,98.31
07-May-09,1,0.74682599,0.665867626,1.1699,1.1304,7.8871,6.4712,1.326435867,1.691761123,99.12
08-May-09,1,0.733460466,0.656426415,1.1494,1.1054,7.6499,6.3385,1.301066875,1.656177542,98.47
11-May-09,1,0.736268591,0.661506913,1.1669,1.1096,7.8251,6.4573,1.31821777,1.666388935,97.49
12-May-09,1,0.732708089,0.654835964,1.1627,1.1057,7.7882,6.4436,1.307189542,1.650165017,96.45
13-May-09,1,0.735294118,0.659761166,1.1741,1.1066,7.9141,6.5207,1.327668614,1.689189189,95.31
14-May-09,1,0.733191583,0.656254102,1.1691,1.1043,7.8599,6.4625,1.315443304,1.675603217,95.8
15-May-09,1,0.741015191,0.658761528,1.1776,1.1213,7.9187,6.5287,1.334935256,1.708817498,95.21
18-May-09,1,0.737354373,0.651550691,1.1635,1.1143,7.7077,6.453,1.305823975,1.680107527,96.31
19-May-09,1,0.733675715,0.646120049,1.1558,1.1093,7.6673,6.4239,1.290822254,1.661957786,95.98
20-May-09,1,0.725689405,0.634719137,1.1418,1.1001,7.5996,6.4147,1.290156109,1.650709805,94.88
21-May-09,1,0.719942405,0.631153749,1.1374,1.0936,7.5193,6.3886,1.2848516,1.636661211,94.41
22-May-09,1,0.71438777,0.627588804,1.1195,1.0855,7.4527,6.3361,1.277628721,1.612643122,94.78
25-May-09,1,0.713419419,0.628614534,1.1241,1.0824,7.4767,6.3293,1.27844541,1.61108426,94.83
26-May-09,1,0.715051841,0.627904056,1.1164,1.0839,7.5543,6.3923,1.271940982,1.601024656,95.03
27-May-09,1,0.723327306,0.62676277,1.1231,1.0932,7.735,6.445,1.28915818,1.6273393,95.34
28-May-09,1,0.717308658,0.627155848,1.1133,1.0841,7.6861,6.4371,1.275510204,1.60436387,96.86
29-May-09,1,0.706314451,0.617665225,1.0915,1.0669,7.5458,6.2903,1.24828361,1.56128025,95.34
01-Jun-09,1,0.706264567,0.608161528,1.0935,1.0703,7.4107,6.1659,1.234415504,1.538224888,96.59
02-Jun-09,1,0.699154024,0.603136309,1.0812,1.0616,7.4952,6.1825,1.218175174,1.523229246,95.77
03-Jun-09,1,0.706114956,0.612857756,1.1104,1.0701,7.6993,6.3403,1.248751249,1.576044129,95.99
04-Jun-09,1,0.705069449,0.618238022,1.097,1.0691,7.6316,6.2871,1.247038284,1.576044129,96.58
05-Jun-09,1,0.715922108,0.62574307,1.119,1.0854,7.8019,6.4194,1.260716087,1.59642401,98.64
08-Jun-09,1,0.71942446,0.623014142,1.1157,1.0916,7.8522,6.4411,1.26710593,1.611603546,98.49
09-Jun-09,1,0.710984714,0.613308801,1.1043,1.0786,7.681,6.3314,1.247660636,1.594642003,97.38
10-Jun-09,1,0.715102975,0.611284308,1.1086,1.0804,7.7069,6.3751,1.245174947,1.597188947,98.12
11-Jun-09,1,0.708817692,0.602736423,1.1024,1.0703,7.6207,6.3212,1.220554132,1.555209953,97.64
12-Jun-09,1,0.71347032,0.608161528,1.119,1.0791,7.6894,6.332,1.230920729,1.554968123,98.44
15-Jun-09,1,0.724480185,0.612745098,1.1334,1.0913,7.8479,6.4657,1.257703434,1.584534939,97.84
16-Jun-09,1,0.722700007,0.609347389,1.1355,1.0885,7.8303,6.4225,1.260398286,1.587049675,96.39
17-Jun-09,1,0.717257208,0.60971892,1.1318,1.0799,7.8471,6.3723,1.258653241,1.578282828,95.75
18-Jun-09,1,0.71942446,0.612294881,1.1322,1.0864,7.9083,6.4075,1.25250501,1.567889621,96.48
19-Jun-09,1,0.71751453,0.606281072,1.1352,1.0812,7.9129,6.4027,1.240694789,1.556178027,96.27
22-Jun-09,1,0.721240534,0.61169562,1.1549,1.0863,7.9936,6.5505,1.272588445,1.589572405,95.87
23-Jun-09,1,0.710378632,0.607718019,1.1496,1.0667,7.8985,6.4792,1.259604484,1.563232765,95.22
24-Jun-09,1,0.71787509,0.609495947,1.1576,1.0979,7.9347,6.4812,1.25502008,1.562988434,95.67
25-Jun-09,1,0.714898484,0.610948192,1.1546,1.0939,7.9041,6.4744,1.246105919,1.549666822,95.95
26-Jun-09,1,0.711439954,0.605143722,1.1524,1.0834,7.8002,6.4573,1.237776953,1.549186677,95.19
29-Jun-09,1,0.710075978,0.603609585,1.1564,1.0824,7.66,6.4079,1.237317496,1.53609831,96.06
30-Jun-09,1,0.712606,0.607607243,1.1623,1.0859,7.7024,6.4311,1.240079365,1.54870683,96.36
01-Jul-09,1,0.707113562,0.606869766,1.1496,1.0752,7.5848,6.3383,1.23685838,1.564210856,96.66
02-Jul-09,1,0.714132686,0.609979261,1.163,1.0844,7.7824,6.4053,1.259763165,1.591596371,95.95
03-Jul-09,1,0.715307582,0.612257393,1.1607,1.0866,7.7705,6.4186,1.254862593,1.587805653,96.04
06-Jul-09,1,0.715102975,0.614024315,1.1593,1.0844,7.8146,6.4647,1.253604112,1.570598398,95.35
07-Jul-09,1,0.71818443,0.619617077,1.1665,1.0889,7.9415,6.5362,1.267266506,1.590077914,94.9
08-Jul-09,1,0.720253529,0.6222001,1.1675,1.0903,7.9667,6.5652,1.284356537,1.597188947,92.88
09-Jul-09,1,0.713266762,0.61218243,1.1623,1.0785,7.8362,6.4859,1.277302337,1.587805653,93
10-Jul-09,1,0.717566016,0.616865092,1.1638,1.0865,7.9256,6.5203,1.284026708,1.593371574,92.55
13-Jul-09,1,0.71540993,0.616256856,1.1505,1.083,7.8838,6.4955,1.276813075,1.581527756,92.97
14-Jul-09,1,0.715973366,0.613158379,1.1329,1.0889,7.8863,6.4577,1.261193089,1.565190171,93.51
15-Jul-09,1,0.708867938,0.608865075,1.1126,1.0744,7.7637,6.3871,1.24501992,1.541307028,94.23
16-Jul-09,1,0.706813684,0.608346514,1.1171,1.0729,7.7873,6.3655,1.240387001,1.5417823,93.93
17-Jul-09,1,0.709119274,0.612144956,1.1134,1.0766,7.8165,6.3938,1.246261216,1.551109043,94.2
20-Jul-09,1,0.702691308,0.604302635,1.1062,1.068,7.7215,6.3021,1.224589762,1.520681265,94.19
21-Jul-09,1,0.702938282,0.607570326,1.1037,1.0662,7.6159,6.2842,1.222195062,1.51998784,93.75
22-Jul-09,1,0.70323488,0.606317832,1.0997,1.0659,7.5906,6.3038,1.22594091,1.518602885,93.68
23-Jul-09,1,0.707063565,0.606832939,1.0889,1.075,7.5166,6.2939,1.231527094,1.52975371,94.93
24-Jul-09,1,0.704126179,0.608790941,1.0868,1.0717,7.4872,6.2448,1.223690651,1.524855139,94.79
27-Jul-09,1,0.702641934,0.606501698,1.0812,1.0707,7.3949,6.1883,1.215509906,1.522765342,95.19
28-Jul-09,1,0.705865744,0.608679774,1.0814,1.0754,7.4724,6.1959,1.209336074,1.520218912,94.55
29-Jul-09,1,0.711743772,0.610537884,1.0894,1.0871,7.4963,6.2552,1.22324159,1.5211439,94.99
30-Jul-09,1,0.710479574,0.606317832,1.0834,1.0876,7.4127,6.2291,1.211093618,1.533272002,95.56
31-Jul-09,1,0.701409834,0.598336624,1.0776,1.0685,7.1915,6.1161,1.196315349,1.511030523,94.68
03-Aug-09,1,0.693866223,0.59073724,1.0658,1.0594,7.0821,6.0203,1.187648456,1.496333982,95.27
04-Aug-09,1,0.694058856,0.590353622,1.0726,1.06,7.1202,6.0502,1.184272856,1.484340211,95.23
05-Aug-09,1,0.694251597,0.588616163,1.0705,1.0619,7.1366,6.0179,1.189626457,1.486104919,94.97
06-Aug-09,1,0.697107006,0.59584103,1.0777,1.0653,7.1599,6.0757,1.191185229,1.491201909,95.46
07-Aug-09,1,0.705069449,0.599376648,1.0813,1.0811,7.1598,6.1202,1.194457716,1.487873828,97.57
10-Aug-09,1,0.707213579,0.606759299,1.0888,1.0855,7.2561,6.2098,1.194172439,1.477759716,97.15
11-Aug-09,1,0.706763729,0.606869766,1.1017,1.0818,7.3145,6.24,1.206127126,1.498800959,96
12-Aug-09,1,0.704820975,0.606722485,1.0893,1.078,7.2257,6.1,1.199472232,1.488538255,96.06
13-Aug-09,1,0.699692135,0.603027197,1.0872,1.07,7.1478,6.0418,1.186380354,1.47275405,95.48
14-Aug-09,1,0.704076604,0.604485281,1.0982,1.0719,7.1937,6.0815,1.200624325,1.47427392,94.94
17-Aug-09,1,0.710126402,0.61169562,1.1086,1.078,7.2895,6.1794,1.218769043,1.497902936,94.51
18-Aug-09,1,0.707413696,0.603828271,1.1011,1.0757,7.2403,6.1068,1.209482342,1.481920569,94.69
19-Aug-09,1,0.70303712,0.604997278,1.0953,1.0661,7.1869,6.0622,1.206709304,1.483679525,94.08
20-Aug-09,1,0.701557458,0.605803598,1.0869,1.0629,7.1477,6.0144,1.202935162,1.476668636,94.2
21-Aug-09,1,0.698031551,0.605766901,1.0812,1.0583,7.0405,5.9987,1.197891711,1.464128843,94.38
24-Aug-09,1,0.699105145,0.609124688,1.0762,1.0614,7.0534,6.0074,1.192037192,1.459640928,94.56
25-Aug-09,1,0.699447437,0.611658205,1.0868,1.0616,7.0677,6.0501,1.196601651,1.461347362,94.19
26-Aug-09,1,0.701508243,0.615422488,1.0973,1.0679,7.1311,6.0658,1.207146306,1.467351431,94.26
27-Aug-09,1,0.697301443,0.61409973,1.0877,1.0594,7.1254,6.0349,1.191611058,1.454545455,93.52
28-Aug-09,1,0.699154024,0.61462815,1.0917,1.0597,7.1131,6.0384,1.188919272,1.461774594,93.6
31-Aug-09,1,0.69764197,0.613948919,1.0938,1.059,7.1188,6.0155,1.184974523,1.459640928,93.12
01-Sep-09,1,0.70303712,0.618811881,1.1042,1.0655,7.2769,6.096,1.210653753,1.481042654,92.92
02-Sep-09,1,0.70106562,0.614514841,1.1051,1.0608,7.2185,6.0868,1.199472232,1.485884101,92.22
03-Sep-09,1,0.701655908,0.612782646,1.1019,1.0626,7.2367,6.0569,1.190051172,1.47579693,92.64
04-Sep-09,1,0.699447437,0.610053685,1.0897,1.0606,7.1644,6.0054,1.175502527,1.454757056,93.01
07-Sep-09,1,0.697739325,0.611658205,1.0778,1.06,7.1254,5.9938,1.168633867,1.443418014,93.08
08-Sep-09,1,0.690703136,0.606428138,1.0784,1.0473,7.0449,5.9292,1.160496693,1.436575205,92.33
09-Sep-09,1,0.68695473,0.604302635,1.0785,1.0412,7.0048,5.897,1.159554731,1.436988073,92.04
10-Sep-09,1,0.685776985,0.600564531,1.0772,1.0383,6.9944,5.9466,1.157407407,1.420656343,91.73
11-Sep-09,1,0.686294695,0.600348202,1.0768,1.0384,6.9999,5.9438,1.158211721,1.413627368,90.71
14-Sep-09,1,0.684088111,0.603027197,1.0827,1.0345,6.9864,5.909,1.159823707,1.426330053,90.94
15-Sep-09,1,0.682221313,0.606464916,1.0724,1.0348,6.951,5.8855,1.158211721,1.418439716,91.05
16-Sep-09,1,0.679855871,0.606317832,1.0659,1.0322,6.8733,5.8511,1.144819691,1.400364095,90.93
17-Sep-09,1,0.678380028,0.607791892,1.0646,1.0283,6.8668,5.8408,1.145737855,1.407063459,91.08
18-Sep-09,1,0.679717238,0.614590376,1.0692,1.0295,6.862,5.8711,1.152737752,1.409840688,91.29
21-Sep-09,1,0.68119891,0.616636863,1.0791,1.0323,6.9068,5.904,1.158748552,1.414627246,91.93
22-Sep-09,1,0.676132522,0.611284308,1.0692,1.0236,6.8081,5.8419,1.144819691,1.390820584,91.1
23-Sep-09,1,0.678656261,0.611957653,1.0745,1.0269,6.856,5.8009,1.149821778,1.389467834,91.29
24-Sep-09,1,0.681849175,0.62270378,1.0892,1.0298,6.9245,5.8247,1.156069364,1.396843135,91.28
25-Sep-09,1,0.680781537,0.626919942,1.091,1.0276,6.9474,5.806,1.152073733,1.390433815,89.64
28-Sep-09,1,0.683900971,0.629643622,1.0846,1.0325,6.982,5.8285,1.146131805,1.395673412,89.63
29-Sep-09,1,0.685541921,0.62652716,1.0846,1.0362,7.0071,5.8467,1.14902907,1.399972001,90.09
30-Sep-09,1,0.683060109,0.625703917,1.0695,1.0363,6.9608,5.7726,1.132759402,1.382743363,89.71
01-Oct-09,1,0.687521485,0.62676277,1.0839,1.0407,7.0342,5.8158,1.149821778,1.398797035,89.61
02-Oct-09,1,0.686059276,0.627116518,1.0797,1.035,7.037,5.7986,1.155802127,1.396648045,89.81
05-Oct-09,1,0.682687056,0.62754942,1.0697,1.0322,7.0047,5.7337,1.1390819,1.368925394,89.54
06-Oct-09,1,0.679255536,0.628061801,1.0594,1.0269,6.9342,5.6907,1.123343069,1.361655773,88.83
07-Oct-09,1,0.680688857,0.626213288,1.0612,1.0328,6.9912,5.6885,1.122082585,1.357957632,88.61
08-Oct-09,1,0.675949709,0.6222001,1.0518,1.0258,6.9652,5.6367,1.103509159,1.346257404,88.39
09-Oct-09,1,0.678794461,0.631153749,1.0422,1.0314,6.9924,5.6395,1.106439478,1.361841209,89.79
12-Oct-09,1,0.67691058,0.632951453,1.0348,1.027,6.9823,5.6431,1.102171277,1.36369835,89.83
13-Oct-09,1,0.673219335,0.627943485,1.0319,1.0216,6.9705,5.6129,1.100231049,1.352630867,89.71
14-Oct-09,1,0.67001675,0.625782228,1.0236,1.015,6.904,5.5419,1.092896175,1.351899419,89.45
15-Oct-09,1,0.669030575,0.614703713,1.0338,1.0147,6.9238,5.5517,1.086248099,1.343183345,90.56
16-Oct-09,1,0.6709158,0.611396429,1.037,1.0182,6.9553,5.6103,1.091107474,1.349892009,90.89
19-Oct-09,1,0.66822586,0.608976311,1.0284,1.0114,6.9221,5.5567,1.076194576,1.321527686,90.55
20-Oct-09,1,0.669120107,0.610426077,1.0495,1.0118,6.9451,5.5903,1.082485386,1.334044824,90.78
21-Oct-09,1,0.665956313,0.602119461,1.0429,1.006,6.8489,5.5582,1.076194576,1.314924392,90.97
22-Oct-09,1,0.66520322,0.601539942,1.0475,1.0045,6.7931,5.53,1.078865034,1.319609396,91.3
23-Oct-09,1,0.666311301,0.613271189,1.0538,1.0088,6.784,5.5588,1.084128361,1.325381047,92.06
26-Oct-09,1,0.672223716,0.612144956,1.069,1.0181,6.8563,5.6206,1.091464746,1.3374348,92.19
27-Oct-09,1,0.67549311,0.61098552,1.0647,1.0219,6.973,5.6494,1.090988436,1.343724805,91.8
28-Oct-09,1,0.67999456,0.61076162,1.0811,1.0271,7.0653,5.7454,1.114702932,1.386770212,90.76
29-Oct-09,1,0.674672784,0.604302635,1.0665,1.019,6.9768,5.6505,1.092896175,1.364442625,91.41
30-Oct-09,1,0.679393981,0.607791892,1.0848,1.0263,7.0957,5.7259,1.111481605,1.39256371,90.09
02-Nov-09,1,0.676818951,0.609458801,1.0767,1.0217,7.0578,5.7541,1.10619469,1.392369813,90.21
03-Nov-09,1,0.679163271,0.60842054,1.0661,1.0259,7.1138,5.7768,1.108156028,1.387925052,90.34
04-Nov-09,1,0.672902227,0.604083605,1.0628,1.016,7.0385,5.6809,1.099021871,1.380834024,90.73
05-Nov-09,1,0.672449734,0.603027197,1.0651,1.0161,6.9907,5.6785,1.098659635,1.386385692,90.71
06-Nov-09,1,0.673536741,0.601974476,1.0753,1.0173,6.9894,5.6914,1.088257699,1.379120121,89.88
09-Nov-09,1,0.666711114,0.596694314,1.0553,1.0077,6.8469,5.5849,1.07561579,1.345532831,89.93
10-Nov-09,1,0.666977923,0.597228858,1.0495,1.0077,6.8259,5.5848,1.074806535,1.344989913,89.81
11-Nov-09,1,0.667244946,0.603354652,1.0449,1.0079,6.8126,5.5978,1.075500108,1.353363107,89.87
12-Nov-09,1,0.673400673,0.603245461,1.0557,1.0176,6.8949,5.6658,1.082837033,1.364442625,90.37
